ID,Name,Description,Era,Predecessor_ID,Status,Syntropy_Score,Catalytic_Potential,Structural_Pattern,Invention_Reason,Social_Context,Drawbacks,Side_Effects,Impact_Map,Properties,External_Data_Link,Chemical_Formula,Req_Resource,Req_Process
MAT-STL_1030_HR_JFE_001,AISI 1030 - Hot Rolled (JFE),Carbon steel 0.3% C. Hot Rolled.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,3.86,5.0,MICROSTRUCTURE_FERRITE_PEARLITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '341 MPa', 'Tensile': '511 MPa', 'Hardness': 'HB 106', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.3%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1030_HR_JFE_002,AISI 1030 - Hot Rolled (JFE),Carbon steel 0.3% C. Hot Rolled.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,3.79,5.0,MICROSTRUCTURE_FERRITE_PEARLITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '336 MPa', 'Tensile': '504 MPa', 'Hardness': 'HB 105', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.3%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1030_CD_US__001,AISI 1030 - Cold Drawn (US_Steel),Carbon steel 0.3% C. Cold Drawn.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,3.38,10.0,MICROSTRUCTURE_FERRITE_PEARLITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '411 MPa', 'Tensile': '616 MPa', 'Hardness': 'HB 128', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.3%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1030_CD_US__002,AISI 1030 - Cold Drawn (US_Steel),Carbon steel 0.3% C. Cold Drawn.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,3.35,10.0,MICROSTRUCTURE_FERRITE_PEARLITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '407 MPa', 'Tensile': '610 MPa', 'Hardness': 'HB 127', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.3%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1030_CD_ARC_001,AISI 1030 - Cold Drawn (ArcelorMittal),Carbon steel 0.3% C. Cold Drawn.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,3.35,10.0,MICROSTRUCTURE_FERRITE_PEARLITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '407 MPa', 'Tensile': '610 MPa', 'Hardness': 'HB 127', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.3%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1030_CD_ARC_002,AISI 1030 - Cold Drawn (ArcelorMittal),Carbon steel 0.3% C. Cold Drawn.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,3.32,10.0,MICROSTRUCTURE_FERRITE_PEARLITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '404 MPa', 'Tensile': '606 MPa', 'Hardness': 'HB 126', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.3%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1030_CD_NIP_001,AISI 1030 - Cold Drawn (Nippon),Carbon steel 0.3% C. Cold Drawn.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,3.41,10.0,MICROSTRUCTURE_FERRITE_PEARLITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '414 MPa', 'Tensile': '621 MPa', 'Hardness': 'HB 129', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.3%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1030_CD_NIP_002,AISI 1030 - Cold Drawn (Nippon),Carbon steel 0.3% C. Cold Drawn.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,3.41,10.0,MICROSTRUCTURE_FERRITE_PEARLITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '414 MPa', 'Tensile': '621 MPa', 'Hardness': 'HB 129', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.3%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1030_CD_BAO_001,AISI 1030 - Cold Drawn (Baowu),Carbon steel 0.3% C. Cold Drawn.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,3.34,10.0,MICROSTRUCTURE_FERRITE_PEARLITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '406 MPa', 'Tensile': '609 MPa', 'Hardness': 'HB 126', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.3%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1030_CD_BAO_002,AISI 1030 - Cold Drawn (Baowu),Carbon steel 0.3% C. Cold Drawn.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,3.4,10.0,MICROSTRUCTURE_FERRITE_PEARLITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '413 MPa', 'Tensile': '619 MPa', 'Hardness': 'HB 129', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.3%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1030_CD_POS_001,AISI 1030 - Cold Drawn (POSCO),Carbon steel 0.3% C. Cold Drawn.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,3.35,10.0,MICROSTRUCTURE_FERRITE_PEARLITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '407 MPa', 'Tensile': '610 MPa', 'Hardness': 'HB 127', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.3%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1030_CD_POS_002,AISI 1030 - Cold Drawn (POSCO),Carbon steel 0.3% C. Cold Drawn.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,3.4,10.0,MICROSTRUCTURE_FERRITE_PEARLITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '413 MPa', 'Tensile': '619 MPa', 'Hardness': 'HB 129', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.3%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1030_CD_TAT_001,AISI 1030 - Cold Drawn (Tata),Carbon steel 0.3% C. Cold Drawn.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,3.38,10.0,MICROSTRUCTURE_FERRITE_PEARLITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '411 MPa', 'Tensile': '616 MPa', 'Hardness': 'HB 128', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.3%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1030_CD_TAT_002,AISI 1030 - Cold Drawn (Tata),Carbon steel 0.3% C. Cold Drawn.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,3.3,10.0,MICROSTRUCTURE_FERRITE_PEARLITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '402 MPa', 'Tensile': '603 MPa', 'Hardness': 'HB 125', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.3%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1030_CD_THY_001,AISI 1030 - Cold Drawn (Thyssen),Carbon steel 0.3% C. Cold Drawn.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,3.4,10.0,MICROSTRUCTURE_FERRITE_PEARLITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '413 MPa', 'Tensile': '619 MPa', 'Hardness': 'HB 129', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.3%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1030_CD_THY_002,AISI 1030 - Cold Drawn (Thyssen),Carbon steel 0.3% C. Cold Drawn.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,3.33,10.0,MICROSTRUCTURE_FERRITE_PEARLITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '405 MPa', 'Tensile': '607 MPa', 'Hardness': 'HB 126', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.3%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1030_CD_NUC_001,AISI 1030 - Cold Drawn (Nucor),Carbon steel 0.3% C. Cold Drawn.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,3.36,10.0,MICROSTRUCTURE_FERRITE_PEARLITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '409 MPa', 'Tensile': '613 MPa', 'Hardness': 'HB 127', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.3%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1030_CD_NUC_002,AISI 1030 - Cold Drawn (Nucor),Carbon steel 0.3% C. Cold Drawn.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,3.34,10.0,MICROSTRUCTURE_FERRITE_PEARLITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '406 MPa', 'Tensile': '609 MPa', 'Hardness': 'HB 126', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.3%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1030_CD_SEV_001,AISI 1030 - Cold Drawn (Severstal),Carbon steel 0.3% C. Cold Drawn.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,3.29,10.0,MICROSTRUCTURE_FERRITE_PEARLITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '401 MPa', 'Tensile': '601 MPa', 'Hardness': 'HB 125', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.3%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1030_CD_SEV_002,AISI 1030 - Cold Drawn (Severstal),Carbon steel 0.3% C. Cold Drawn.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,3.35,10.0,MICROSTRUCTURE_FERRITE_PEARLITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '407 MPa', 'Tensile': '610 MPa', 'Hardness': 'HB 127', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.3%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1030_CD_JFE_001,AISI 1030 - Cold Drawn (JFE),Carbon steel 0.3% C. Cold Drawn.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,3.34,10.0,MICROSTRUCTURE_FERRITE_PEARLITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '406 MPa', 'Tensile': '609 MPa', 'Hardness': 'HB 126', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.3%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1030_CD_JFE_002,AISI 1030 - Cold Drawn (JFE),Carbon steel 0.3% C. Cold Drawn.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,3.42,10.0,MICROSTRUCTURE_FERRITE_PEARLITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '415 MPa', 'Tensile': '622 MPa', 'Hardness': 'HB 129', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.3%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1030_ANN_US__001,AISI 1030 - Annealed (US_Steel),Carbon steel 0.3% C. Annealed.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,2.48,5.0,MICROSTRUCTURE_SPHEROIDITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '270 MPa', 'Tensile': '405 MPa', 'Hardness': 'HB 84', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.3%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1030_ANN_US__002,AISI 1030 - Annealed (US_Steel),Carbon steel 0.3% C. Annealed.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,2.54,5.0,MICROSTRUCTURE_SPHEROIDITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '275 MPa', 'Tensile': '412 MPa', 'Hardness': 'HB 85', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.3%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1030_ANN_ARC_001,AISI 1030 - Annealed (ArcelorMittal),Carbon steel 0.3% C. Annealed.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,2.47,5.0,MICROSTRUCTURE_SPHEROIDITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '269 MPa', 'Tensile': '403 MPa', 'Hardness': 'HB 84', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.3%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1030_ANN_ARC_002,AISI 1030 - Annealed (ArcelorMittal),Carbon steel 0.3% C. Annealed.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,2.52,5.0,MICROSTRUCTURE_SPHEROIDITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '273 MPa', 'Tensile': '409 MPa', 'Hardness': 'HB 85', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.3%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1030_ANN_NIP_001,AISI 1030 - Annealed (Nippon),Carbon steel 0.3% C. Annealed.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,2.54,5.0,MICROSTRUCTURE_SPHEROIDITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '275 MPa', 'Tensile': '412 MPa', 'Hardness': 'HB 85', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.3%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1030_ANN_NIP_002,AISI 1030 - Annealed (Nippon),Carbon steel 0.3% C. Annealed.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,2.45,5.0,MICROSTRUCTURE_SPHEROIDITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '267 MPa', 'Tensile': '400 MPa', 'Hardness': 'HB 83', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.3%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1030_ANN_BAO_001,AISI 1030 - Annealed (Baowu),Carbon steel 0.3% C. Annealed.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,2.52,5.0,MICROSTRUCTURE_SPHEROIDITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '273 MPa', 'Tensile': '409 MPa', 'Hardness': 'HB 85', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.3%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1030_ANN_BAO_002,AISI 1030 - Annealed (Baowu),Carbon steel 0.3% C. Annealed.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,2.55,5.0,MICROSTRUCTURE_SPHEROIDITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '276 MPa', 'Tensile': '414 MPa', 'Hardness': 'HB 86', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.3%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1030_ANN_POS_001,AISI 1030 - Annealed (POSCO),Carbon steel 0.3% C. Annealed.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,2.48,5.0,MICROSTRUCTURE_SPHEROIDITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '270 MPa', 'Tensile': '405 MPa', 'Hardness': 'HB 84', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.3%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1030_ANN_POS_002,AISI 1030 - Annealed (POSCO),Carbon steel 0.3% C. Annealed.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,2.53,5.0,MICROSTRUCTURE_SPHEROIDITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '274 MPa', 'Tensile': '411 MPa', 'Hardness': 'HB 85', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.3%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1030_ANN_TAT_001,AISI 1030 - Annealed (Tata),Carbon steel 0.3% C. Annealed.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,2.5,5.0,MICROSTRUCTURE_SPHEROIDITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '271 MPa', 'Tensile': '406 MPa', 'Hardness': 'HB 84', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.3%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1030_ANN_TAT_002,AISI 1030 - Annealed (Tata),Carbon steel 0.3% C. Annealed.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,2.45,5.0,MICROSTRUCTURE_SPHEROIDITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '267 MPa', 'Tensile': '400 MPa', 'Hardness': 'HB 83', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.3%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1030_ANN_THY_001,AISI 1030 - Annealed (Thyssen),Carbon steel 0.3% C. Annealed.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,2.53,5.0,MICROSTRUCTURE_SPHEROIDITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '274 MPa', 'Tensile': '411 MPa', 'Hardness': 'HB 85', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.3%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1030_ANN_THY_002,AISI 1030 - Annealed (Thyssen),Carbon steel 0.3% C. Annealed.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,2.47,5.0,MICROSTRUCTURE_SPHEROIDITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '269 MPa', 'Tensile': '403 MPa', 'Hardness': 'HB 84', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.3%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1030_ANN_NUC_001,AISI 1030 - Annealed (Nucor),Carbon steel 0.3% C. Annealed.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,2.52,5.0,MICROSTRUCTURE_SPHEROIDITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '273 MPa', 'Tensile': '409 MPa', 'Hardness': 'HB 85', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.3%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1030_ANN_NUC_002,AISI 1030 - Annealed (Nucor),Carbon steel 0.3% C. Annealed.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,2.51,5.0,MICROSTRUCTURE_SPHEROIDITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '272 MPa', 'Tensile': '408 MPa', 'Hardness': 'HB 85', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.3%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1030_ANN_SEV_001,AISI 1030 - Annealed (Severstal),Carbon steel 0.3% C. Annealed.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,2.45,5.0,MICROSTRUCTURE_SPHEROIDITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '267 MPa', 'Tensile': '400 MPa', 'Hardness': 'HB 83', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.3%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1030_ANN_SEV_002,AISI 1030 - Annealed (Severstal),Carbon steel 0.3% C. Annealed.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,2.54,5.0,MICROSTRUCTURE_SPHEROIDITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '275 MPa', 'Tensile': '412 MPa', 'Hardness': 'HB 85', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.3%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1030_ANN_JFE_001,AISI 1030 - Annealed (JFE),Carbon steel 0.3% C. Annealed.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,2.47,5.0,MICROSTRUCTURE_SPHEROIDITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '269 MPa', 'Tensile': '403 MPa', 'Hardness': 'HB 84', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.3%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1030_ANN_JFE_002,AISI 1030 - Annealed (JFE),Carbon steel 0.3% C. Annealed.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,2.44,5.0,MICROSTRUCTURE_SPHEROIDITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '266 MPa', 'Tensile': '399 MPa', 'Hardness': 'HB 83', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.3%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
